age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.246575342,federalgov,9,Divorced,Admin-clerical,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.589041096,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.136986301,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.5,Guatemala,lessthan50k
0.287671233,private,11,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.479591837,United-States,morethan50k
0.273972603,selfempinc,10,Married-civ-spouse,Sales,Husband,White,Male,0.43877551,United-States,morethan50k
0.150684932,private,10,Never-married,Admin-clerical,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.287671233,selfempinc,13,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.246575342,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,morethan50k
0.02739726,private,9,Never-married,Other-Service,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,13,Never-married,Handlers-Movers,Other-relative,White,Male,0.244897959,United-States,lessthan50k
0.315068493,selfempnotinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.123287671,private,11,Divorced,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.356164384,private,12,Married-civ-spouse,Sales,Husband,Black,Male,0.602040816,United-States,lessthan50k
0.164383562,private,10,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,morethan50k
0.109589041,federalgov,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.164383562,private,9,Married-civ-spouse,Machine-op-inspect,Husband,Black,Male,0.397959184,United-States,morethan50k
0.589041096,private,1,Divorced,Craft-repair,Not-in-family,Other,Male,0.37755102,Dominican-Republic,lessthan50k
0.191780822,private,13,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,lessthan50k
0.246575342,localgov,3,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.01369863,private,10,Never-married,Admin-clerical,Own-child,White,Female,0.142857143,United-States,lessthan50k
0.260273973,private,13,Divorced,Tech Support,Unmarried,White,Male,0.193877551,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Admin-clerical,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,morethan50k
0.424657534,private,13,Divorced,Admin-clerical,Own-child,White,Male,0.37755102,United-States,morethan50k
0.835616438,selfempnotinc,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.244897959,United-States,lessthan50k
0.753424658,private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.163265306,United-States,lessthan50k
0.095890411,private,10,Never-married,Exec-Managerial,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.260273973,private,6,Never-married,Protective-serv,Not-in-family,Black,Male,0.397959184,United-States,morethan50k
0.424657534,private,10,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.295918367,United-States,lessthan50k
0.246575342,private,9,Divorced,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.123287671,private,14,Never-married,Other-Service,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.164383562,private,13,Never-married,Sales,Not-in-family,White,Female,0.602040816,United-States,lessthan50k
0.410958904,private,2,Married-civ-spouse,Other-Service,Husband,Black,Male,0.397959184,Jamaica,lessthan50k
0.452054795,private,13,Divorced,Exec-Managerial,Not-in-family,White,Female,0.5,United-States,morethan50k
0.246575342,federalgov,2,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,Mexico,lessthan50k
0,private,6,Never-married,Transport-Moving,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.479591837,United-States,morethan50k
0.273972603,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.418367347,United-States,lessthan50k
0.246575342,localgov,9,Married-civ-spouse,Other-Service,Husband,Amer-Indian-Eskimo,Male,0.397959184,United-States,lessthan50k
0.534246575,private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Portugal,lessthan50k
0.082191781,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.219178082,private,12,Divorced,Prof-Speciality,Unmarried,White,Female,0.316326531,United-States,lessthan50k
0.849315068,selfempinc,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.150684932,private,13,Never-married,Prof-Speciality,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.520547945,private,6,Divorced,Sales,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.575342466,stategov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,lessthan50k
0.068493151,private,13,Never-married,Prof-Speciality,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.02739726,private,6,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.183673469,Philippines,lessthan50k
0.328767123,private,2,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0.346938776,Mexico,lessthan50k
0.205479452,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Italy,lessthan50k
0.383561644,private,9,Divorced,Other-Service,Unmarried,White,Female,0.346938776,United-States,lessthan50k
0.602739726,private,2,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0.448979592,Mexico,lessthan50k
0.232876712,private,13,Never-married,Sales,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.246575342,selfempnotinc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,13,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.5,United-States,lessthan50k
0.246575342,private,15,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,lessthan50k
0.246575342,private,9,Divorced,Protective-serv,Not-in-family,White,Male,0.193877551,United-States,lessthan50k
0.095890411,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.551020408,England,morethan50k
0.246575342,private,9,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.232876712,selfempnotinc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.5,United-States,lessthan50k
0.342465753,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.602040816,United-States,morethan50k
0.01369863,private,3,Never-married,Other-Service,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.356164384,federalgov,10,Widowed,Exec-Managerial,Unmarried,Amer-Indian-Eskimo,Female,0.142857143,United-States,lessthan50k
0.191780822,private,10,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,morethan50k
0.02739726,private,10,Never-married,Sales,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.315068493,selfempinc,10,Married-civ-spouse,Exec-Managerial,Husband,Asian-Pac-Islander,Male,0.5,China,lessthan50k
0.246575342,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.205479452,localgov,10,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.397260274,selfempinc,15,Separated,Prof-Speciality,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.315068493,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.653061224,United-States,morethan50k
0.260273973,private,13,Never-married,Craft-repair,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.219178082,private,11,Married-civ-spouse,Sales,Husband,White,Male,0.357142857,United-States,lessthan50k
0.082191781,stategov,2,Never-married,Transport-Moving,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.054794521,private,5,Separated,Machine-op-inspect,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.315068493,private,9,Married-civ-spouse,Other-Service,Wife,Black,Female,0.316326531,United-States,lessthan50k
0.493150685,private,15,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.493150685,selfempnotinc,10,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.724489796,United-States,lessthan50k
0.561643836,private,4,Married-civ-spouse,Handlers-Movers,Husband,Black,Male,0.602040816,United-States,lessthan50k
0.465753425,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.551020408,United-States,morethan50k
0.191780822,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.653061224,United-States,lessthan50k
0.246575342,selfempnotinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.191780822,localgov,10,Divorced,Admin-clerical,Not-in-family,White,Female,0.346938776,United-States,lessthan50k
0.054794521,private,10,Never-married,Other-Service,Unmarried,White,Female,0.346938776,United-States,lessthan50k
0.301369863,selfempnotinc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.551020408,United-States,morethan50k
0.246575342,private,8,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.448979592,United-States,morethan50k
0.465753425,private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.01369863,private,6,Never-married,Other-Service,Own-child,White,Male,0.112244898,United-States,lessthan50k
0.205479452,private,10,Divorced,Admin-clerical,Not-in-family,White,Male,0.479591837,United-States,lessthan50k
0.534246575,private,13,Divorced,Other-Service,Not-in-family,White,Female,0.316326531,United-States,lessthan50k
0.246575342,private,12,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.630136986,private,7,Widowed,Sales,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.602739726,private,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.082191781,private,10,Never-married,Other-Service,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.246575342,localgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.02739726,private,9,Never-married,Sales,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.219178082,stategov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.246575342,private,13,Married-civ-spouse,Sales,Husband,Black,Male,0.5,United-States,lessthan50k
0.246575342,private,9,Divorced,Transport-Moving,Not-in-family,White,Female,0.602040816,United-States,morethan50k
0.287671233,private,8,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.397959184,United-States,lessthan50k
0.082191781,private,13,Never-married,Admin-clerical,Not-in-family,White,Female,0.602040816,United-States,lessthan50k
0.068493151,private,11,Divorced,Tech Support,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.04109589,private,9,Never-married,Handlers-Movers,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.02739726,private,9,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.410958904,private,9,Married-civ-spouse,Machine-op-inspect,Husband,Black,Male,0.397959184,United-States,morethan50k
0.575342466,private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,9,Never-married,Sales,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.260273973,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.5,United-States,lessthan50k
0.136986301,private,2,Never-married,Other-Service,Other-relative,White,Male,0.397959184,Mexico,lessthan50k
0.095890411,private,11,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Never-married,Other-Service,Own-child,Black,Female,0.346938776,Jamaica,lessthan50k
0.068493151,stategov,10,Never-married,Other-Service,Other-relative,Black,Male,0.387755102,Haiti,lessthan50k
0.273972603,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.520408163,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.150684932,private,9,Separated,Other-Service,Not-in-family,White,Female,0.244897959,United-States,lessthan50k
0.520547945,private,9,Married-civ-spouse,Sales,Wife,White,Female,0.5,United-States,lessthan50k
0.205479452,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.43877551,United-States,lessthan50k
0.410958904,localgov,10,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0.448979592,United-States,lessthan50k
0.082191781,private,13,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.452054795,localgov,14,Divorced,Prof-Speciality,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.315068493,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.846938776,United-States,lessthan50k
0.465753425,private,9,Never-married,Machine-op-inspect,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.232876712,private,9,Never-married,Prof-Speciality,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.150684932,private,13,Never-married,Protective-serv,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.479452055,private,15,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.704081633,Germany,morethan50k
0.301369863,selfempinc,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.602040816,United-States,morethan50k
0.356164384,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.260273973,private,13,Never-married,Prof-Speciality,Own-child,White,Female,0.346938776,United-States,morethan50k
0.109589041,private,13,Never-married,Prof-Speciality,Own-child,White,Female,0.142857143,United-States,lessthan50k
0.342465753,private,10,Divorced,Admin-clerical,Unmarried,White,Female,0.37755102,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Germany,lessthan50k
0.356164384,private,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.530612245,United-States,morethan50k
0.232876712,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.452054795,stategov,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.37755102,United-States,morethan50k
0.178082192,private,10,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.602040816,United-States,lessthan50k
0.369863014,private,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.43877551,United-States,morethan50k
0.479452055,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,12,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,lessthan50k
0.260273973,private,11,Divorced,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.178082192,private,13,Never-married,Exec-Managerial,Own-child,Asian-Pac-Islander,Female,0.520408163,Taiwan,lessthan50k
0.260273973,selfempinc,13,Married-civ-spouse,Sales,Husband,White,Male,0.448979592,United-States,morethan50k
0.301369863,private,13,Never-married,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.109589041,private,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.969387755,Mexico,lessthan50k
0.123287671,private,13,Never-married,Tech Support,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.04109589,private,9,Never-married,Sales,Own-child,Black,Female,0.193877551,United-States,lessthan50k
0.246575342,private,10,Never-married,Protective-serv,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.123287671,private,9,Never-married,Transport-Moving,Own-child,White,Male,0.5,United-States,lessthan50k
0.095890411,private,10,Never-married,Admin-clerical,Not-in-family,Black,Female,0.346938776,United-States,lessthan50k
0.424657534,private,13,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,morethan50k
0.616438356,private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,1,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.479452055,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.109589041,private,13,Never-married,Sales,Not-in-family,White,Male,0.43877551,United-States,lessthan50k
0.561643836,private,2,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.315068493,federalgov,13,Never-married,Prof-Speciality,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.02739726,private,10,Never-married,Other-Service,Other-relative,White,Female,0.193877551,United-States,lessthan50k
0.273972603,private,6,Never-married,Handlers-Movers,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.082191781,private,6,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,Puerto-Rico,lessthan50k
0.191780822,selfempnotinc,9,Divorced,Craft-repair,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.643835616,selfempnotinc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.193877551,United-States,lessthan50k
0.246575342,localgov,10,Never-married,Admin-clerical,Own-child,White,Female,0.153061224,United-States,lessthan50k
0.205479452,private,9,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.438356164,localgov,10,Divorced,Craft-repair,Not-in-family,White,Female,0.43877551,United-States,lessthan50k
0.246575342,private,10,Divorced,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,morethan50k
0.383561644,private,15,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,morethan50k
0.301369863,private,7,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.704081633,United-States,morethan50k
0.397260274,selfempnotinc,13,Divorced,Other-Service,Unmarried,Asian-Pac-Islander,Female,0.602040816,South,morethan50k
0.02739726,private,10,Never-married,Admin-clerical,Own-child,White,Female,0.153061224,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Machine-op-inspect,Wife,White,Female,0.397959184,Scotland,lessthan50k
0.109589041,stategov,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0.346938776,United-States,lessthan50k
0.273972603,private,13,Never-married,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.178082192,private,9,Never-married,Admin-clerical,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.150684932,private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,lessthan50k
0.260273973,federalgov,10,Separated,Admin-clerical,Unmarried,Black,Female,0.56122449,United-States,lessthan50k
0.205479452,private,10,Never-married,Exec-Managerial,Unmarried,Black,Female,0.346938776,United-States,lessthan50k
0.232876712,private,6,Never-married,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.232876712,private,9,Never-married,Admin-clerical,Not-in-family,White,Female,0.357142857,United-States,lessthan50k
0.04109589,private,10,Never-married,Sales,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.136986301,selfempinc,14,Never-married,Transport-Moving,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.260273973,private,9,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.273972603,private,9,Divorced,Exec-Managerial,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.205479452,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.205479452,private,14,Never-married,Prof-Speciality,Not-in-family,White,Female,0.193877551,United-States,lessthan50k
0.479452055,private,9,Divorced,Craft-repair,Not-in-family,White,Female,0.479591837,United-States,lessthan50k
0.452054795,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.246575342,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.109589041,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,lessthan50k
0.054794521,private,0,Never-married,Craft-repair,Not-in-family,White,Male,0.5,Mexico,lessthan50k
0.191780822,private,9,Divorced,Sales,Not-in-family,White,Female,0.316326531,United-States,lessthan50k
0.191780822,selfempnotinc,10,Married-civ-spouse,Other-Service,Wife,White,Female,0.295918367,United-States,lessthan50k
0.328767123,private,11,Separated,Other-Service,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.410958904,private,10,Married-civ-spouse,Tech Support,Husband,White,Male,0.602040816,United-States,lessthan50k
0.04109589,private,10,Never-married,Admin-clerical,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.164383562,private,5,Divorced,Machine-op-inspect,Not-in-family,Black,Female,0.244897959,United-States,lessthan50k
0.465753425,localgov,10,Widowed,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.178082192,localgov,13,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.326530612,United-States,morethan50k
0.424657534,private,13,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.346938776,United-States,morethan50k
0.301369863,private,9,Separated,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.616438356,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.346938776,United-States,lessthan50k
0.068493151,private,13,Never-married,Other-Service,Not-in-family,White,Male,0.295918367,United-States,lessthan50k
0.397260274,federalgov,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.465753425,localgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.346938776,United-States,morethan50k
0.04109589,private,9,Never-married,Craft-repair,Not-in-family,White,Female,0.316326531,United-States,lessthan50k
0.315068493,selfempinc,12,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.246575342,private,13,Never-married,Tech Support,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,10,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.479452055,private,9,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.37755102,United-States,lessthan50k
0.246575342,private,9,Never-married,Prof-Speciality,Other-relative,White,Female,0.397959184,United-States,lessthan50k
0.273972603,localgov,11,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.246575342,private,13,Widowed,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.315068493,private,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.246575342,localgov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.479591837,United-States,morethan50k
0.136986301,private,9,Never-married,Craft-repair,Not-in-family,White,Male,0.346938776,Ireland,lessthan50k
0.616438356,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,morethan50k
0.493150685,private,9,Divorced,Sales,Not-in-family,White,Female,0.346938776,United-States,lessthan50k
0.287671233,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.438356164,private,11,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.054794521,private,9,Never-married,Machine-op-inspect,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.01369863,private,10,Never-married,Admin-clerical,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.109589041,private,13,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.260273973,private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.479452055,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.551020408,United-States,morethan50k
0.02739726,private,10,Never-married,Tech Support,Own-child,White,Male,0.132653061,United-States,lessthan50k
0.082191781,private,13,Never-married,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.630136986,selfempnotinc,13,Married-civ-spouse,Sales,Husband,White,Male,0.142857143,United-States,lessthan50k
0.630136986,selfempnotinc,11,Married-civ-spouse,Other-Service,Husband,White,Male,0.448979592,United-States,lessthan50k
0.616438356,selfempinc,13,Divorced,Sales,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.465753425,selfempnotinc,12,Married-civ-spouse,Sales,Husband,White,Male,0.295918367,United-States,morethan50k
0.808219178,localgov,10,Widowed,Admin-clerical,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.452054795,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,lessthan50k
0.383561644,selfempinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,morethan50k
0.369863014,selfempinc,10,Divorced,Sales,Own-child,White,Male,0.448979592,United-States,morethan50k
0.465753425,private,3,Married-civ-spouse,Transport-Moving,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.342465753,localgov,13,Never-married,Exec-Managerial,Own-child,White,Male,0.346938776,United-States,lessthan50k
0.356164384,localgov,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.493150685,private,6,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,11,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.328767123,private,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.369863014,federalgov,9,Divorced,Craft-repair,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,5,Widowed,Other-Service,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.136986301,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,lessthan50k
0.246575342,private,11,Widowed,Craft-repair,Not-in-family,White,Female,0.295918367,United-States,lessthan50k
0.246575342,private,10,Divorced,Exec-Managerial,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.219178082,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.191780822,stategov,10,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.37755102,United-States,lessthan50k
0.506849315,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,morethan50k
0.246575342,selfempnotinc,15,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.346938776,United-States,lessthan50k
0.178082192,private,4,Never-married,Craft-repair,Own-child,White,Male,0.448979592,United-States,lessthan50k
0.383561644,private,5,Never-married,Machine-op-inspect,Not-in-family,Asian-Pac-Islander,Male,0.397959184,Vietnam,lessthan50k
0.328767123,private,10,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.418367347,United-States,morethan50k
0.109589041,private,13,Never-married,Other-Service,Own-child,White,Male,0.173469388,United-States,lessthan50k
0.465753425,selfempinc,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.342465753,private,2,Separated,Admin-clerical,Other-relative,White,Male,0.397959184,El-Salvador,lessthan50k
0.246575342,private,11,Never-married,Handlers-Movers,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.493150685,private,13,Divorced,Tech Support,Not-in-family,Amer-Indian-Eskimo,Male,0.397959184,United-States,lessthan50k
0.191780822,private,13,Never-married,Exec-Managerial,Not-in-family,White,Female,0.5,United-States,morethan50k
0.397260274,private,6,Married-civ-spouse,Other-Service,Husband,Black,Male,0.397959184,United-States,morethan50k
0.246575342,federalgov,9,Never-married,Craft-repair,Other-relative,White,Female,0.397959184,United-States,lessthan50k
0.410958904,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.178082192,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.424657534,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
